org_uuid,org_name,legal_name,homepage_url,org_country,org_city,status,being_funded,founded_on,closed_on,went_public_on,acquired_on_first,sector,founder_names,ch_company_number,ch_company_name,ch_match_score,ch_match_source,ch_company_status,ch_date_of_creation,ch_date_of_cessation,ch_city,ch_match_reason,ch_search_url,ch_search_query,ch_link_filing_history,ch_link_officers,ch_officer_match,ch_officer_match_score,ch_officer_best_officer_name,ch_officer_best_founder_name
0342c258-253a-4fe7-8ac0-3d50156681c2,OP3Nvoice,OP3Nvoice,http://www.op3nvoice.com,GBR,London,closed,1,2010-01-01,2018-09-26,,,Media & Entertainment,Paul Murphy,07343310,OP3NVOICE LIMITED,100.0,legal_exact,dissolved,2010-08-11,2018-09-26,Leicestershire,matched,https://find-and-update.company-information.service.gov.uk/search?q=OP3Nvoice,OP3Nvoice,/company/07343310/filing-history,/company/07343310/officers,1,60.0,"MURPHY, Paul Robert",Paul Murphy
1d473fd0-aa7b-49e9-9230-7a4210e41a39,Little Tummy,Little Tummy Limited,https://littletummy.co,GBR,London,operating,1,2017-01-01,,,,Other,Nadine Hellmann | Sophie Niedermaier-Patramani,10876110,LITTLE TUMMY LIMITED,100.0,legal_exact,dissolved,2017-07-20,2024-05-28,Ilford,matched,https://find-and-update.company-information.service.gov.uk/search?q=Little+Tummy+Limited,Little Tummy Limited,/company/10876110/filing-history,/company/10876110/officers,1,60.0,"NIEDERMAIER-PATRAMANI, Anne Sophie Dietlind, Dr",Sophie Niedermaier-Patramani
e45db4e7-c445-4b44-90ba-5a143d71b7a8,Uprise Academy,The Nomad MBA Limited,https://www.uprise.academy/,GBR,London,operating,1,2017-06-23,,,,Other,Andrea Emanuelli,10832637,THE NOMAD MBA LIMITED,100.0,legal_exact,dissolved,2017-06-23,2022-06-14,Chigwell,matched,https://find-and-update.company-information.service.gov.uk/search?q=The+Nomad+MBA+Limited,The Nomad MBA Limited,/company/10832637/filing-history,/company/10832637/officers,1,60.0,"EMANUELLI, Andrea Cesare",Andrea Emanuelli
39fb5e38-b89d-4338-b70d-fd78d96c5aa4,PlayWorks,PlayWorks Digital Ltd.,https://www.play.works,GBR,London,operating,1,2016-01-01,,,,Software & SaaS,Jonathan Boltax | Oz Avni | Tamir Goren,10223032,PLAYWORKS DIGITAL LTD,100.0,legal_exact,active,2016-06-09,,Haywards Heath,matched,https://find-and-update.company-information.service.gov.uk/search?q=PlayWorks+Digital+Ltd.,PlayWorks Digital Ltd.,/company/10223032/filing-history,/company/10223032/officers,1,60.0,"BOLTAX, Jonathan",Jonathan Boltax
e5888b36-aa80-41ea-bdd5-3547df2b53ac,Donr,,https://www.donr.com/,GBR,Newcastle Upon Tyne,operating,1,2016-01-01,,,,Software & SaaS,Chris Newell | Paul Paterson,10402410,DONR LTD,98.0,org_exact,active,2016-09-29,,Newcastle Upon Tyne,matched,https://find-and-update.company-information.service.gov.uk/search?q=Donr,Donr,/company/10402410/filing-history,/company/10402410/officers,1,60.0,"PATERSON, Paul",Paul Paterson
b2814c35-8bb9-4a35-bf7c-9f21a62ddb92,GROUNDED,"Raw is more Ltd,",https://www.grounded.co.uk,GBR,London,operating,1,2016-09-01,,,,Energy & Sustainability,Gabriel Bean,09784714,RAW IS MORE LTD.,100.0,legal_exact,active,2015-09-18,,London,matched,"https://find-and-update.company-information.service.gov.uk/search?q=Raw+is+more+Ltd,","Raw is more Ltd,",/company/09784714/filing-history,/company/09784714/officers,1,60.0,"BEAN, Gabriel",Gabriel Bean
0a328fff-14a8-432b-b91d-158c0c7035bd,Lime Insurance,Lime Global Ltd,https://www.limeinsurance.com,GBR,London,operating,1,2011-03-11,,,,Financial Services & Fintech,Shaun Williams,09666467,LIME GLOBAL LTD,100.0,legal_exact,active,2015-07-01,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Lime+Global+Ltd,Lime Global Ltd,/company/09666467/filing-history,/company/09666467/officers,1,60.0,"WILLIAMS, Shaun Phillip",Shaun Williams
3867116e-f1ad-42aa-9a45-4566a3a47106,Mindstep,Mindset Technologies Ltd.,https://www.letsmindstep.com/,GBR,London,operating,1,2017-12-01,,,,Software & SaaS,Hamzah Selim,11092048,MINDSET TECHNOLOGIES LTD,100.0,legal_exact,active,2017-12-01,,Holborn,matched,https://find-and-update.company-information.service.gov.uk/search?q=Mindset+Technologies+Ltd.,Mindset Technologies Ltd.,/company/11092048/filing-history,/company/11092048/officers,1,60.0,"SELIM, Hamzah Omar",Hamzah Selim
b35db2b4-0e9b-4c39-a9ac-e16c9db6c34c,Appt Health,,https://www.appt-health.co.uk/,GBR,London,operating,1,2016-02-01,,,,Health & Life Sciences,Hector Smethurst,10877648,APPT-HEALTH LTD,98.0,org_exact,active,2017-07-21,,Bolton,matched,https://find-and-update.company-information.service.gov.uk/search?q=Appt+Health,Appt Health,/company/10877648/filing-history,/company/10877648/officers,1,60.0,"SMETHURST, Hector George",Hector Smethurst
0b7498cb-b9dd-4612-88b5-22383255e4ce,NGX,NUTRI-GENETIX LIMITED,https://www.nutri-genetix.com/,GBR,London,operating,1,2017-02-04,,,,Health & Life Sciences,Alex Blyth | Hugo Jones | Thomas Duncan Bell,10627818,NUTRI-GENETIX LIMITED,100.0,legal_exact,active,2017-02-20,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=NUTRI-GENETIX+LIMITED,NUTRI-GENETIX LIMITED,/company/10627818/filing-history,/company/10627818/officers,1,10.0,"JONES, Hugh Adam",Hugo Jones
0ca96530-7f50-4931-9a0f-e5f1253cc80f,Riverlane,Riverlane Ltd.,https://riverlane.com,GBR,Cambridge,operating,1,2016-01-01,,,,Hardware & Devices,Steve Brierley,10260255,RIVERLANE LTD,100.0,legal_exact,active,2016-07-04,,Cambridge,matched,https://find-and-update.company-information.service.gov.uk/search?q=Riverlane+Ltd.,Riverlane Ltd.,/company/10260255/filing-history,/company/10260255/officers,1,20.0,"BRIERLEY, Stephen",Steve Brierley
5c456b06-d32d-485f-9cf2-58081b8ef2c9,seakr carer,CareAssistDirect Limited,https://www.seakr.co.uk/,GBR,Slough,operating,1,2016-02-01,,,,Health & Life Sciences,Ian Rajan,09983736,CAREASSISTDIRECT LTD,100.0,legal_exact,active,2016-02-02,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=CareAssistDirect+Limited,CareAssistDirect Limited,/company/09983736/filing-history,/company/09983736/officers,1,60.0,"RAJAN, Ian Iaz",Ian Rajan
9fafe680-9fbe-4667-a927-8391d5377eec,RIG Fitness,RIG APP Ltd,https://www.rig-fitness.com/,GBR,London,operating,1,2016-01-01,,,,Software & SaaS,Sam Harney,10034665,RIG APP LIMITED,100.0,legal_exact,dissolved,2016-03-01,2023-06-27,Shrewsbury,matched,https://find-and-update.company-information.service.gov.uk/search?q=RIG+APP+Ltd,RIG APP Ltd,/company/10034665/filing-history,/company/10034665/officers,1,60.0,"HARNEY, Sam",Sam Harney
2fcd2ec0-70d9-4b1a-ac42-a8f80516722d,Signifier Medical Technologies,Snoozeal Limited,https://signifiermedical.com/,GBR,London,operating,1,2015-01-01,,,,Health & Life Sciences,Akhil Tripathi,09455560,SIGNIFIER MEDICAL TECHNOLOGIES LIMITED,98.0,org_exact,active,2015-02-24,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Snoozeal+Limited,Snoozeal Limited,/company/09455560/filing-history,/company/09455560/officers,1,10.0,"TRIPATHI, Akhilesh Shailendra",Akhil Tripathi
7477d9b4-3057-42b7-b715-e608e82d6707,Thirteen Concierge,,,GBR,London,operating,1,2017-01-01,,,,Retail & E-Commerce,Julien Havelock-Hill,10762869,THIRTEEN CONCIERGE LTD,98.0,org_exact,dissolved,2017-05-10,2018-10-16,Carshalton,matched,https://find-and-update.company-information.service.gov.uk/search?q=Thirteen+Concierge,Thirteen Concierge,/company/10762869/filing-history,/company/10762869/officers,1,60.0,"HAVELOCK-HILL, Julien Timothy John",Julien Havelock-Hill
324f67da-373c-4213-adbb-64e69de4e7c8,Safari Deal,Safari Deal Ltd,https://safarideal.com/,GBR,Dorking,operating,1,2017-11-01,,,,Retail & E-Commerce,Robin Cormack,11040155,SAFARI DEAL LIMITED,100.0,legal_exact,active,2017-10-31,,Dorking,matched,https://find-and-update.company-information.service.gov.uk/search?q=Safari+Deal+Ltd,Safari Deal Ltd,/company/11040155/filing-history,/company/11040155/officers,1,60.0,"CORMACK, Robin",Robin Cormack
3880a496-70f2-4f95-9850-7394202fd284,QuestHunter,,https://questhunter.hu/en/,GBR,London,operating,1,2017-01-01,,,,Media & Entertainment,Andrey Kalinchuk,10566534,QUESTHUNTER LIMITED,98.0,org_exact,active,2017-01-17,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=QuestHunter,QuestHunter,/company/10566534/filing-history,/company/10566534/officers,1,60.0,"KALINCHUK, Andrey, Mr.",Andrey Kalinchuk
d0c452d1-39f8-47ed-bacc-846da9ce1294,100Nuts,100Nuts Ltd,https://100nuts.ai/,GBR,London,operating,1,2017-11-27,,,,IT & Data Infrastructure,Denis Smyslov | Eric Personne | Erwin Parviz,11084302,100NUTS LTD,100.0,legal_exact,dissolved,2017-11-27,2025-05-20,Loughton,matched,https://find-and-update.company-information.service.gov.uk/search?q=100Nuts+Ltd,100Nuts Ltd,/company/11084302/filing-history,/company/11084302/officers,1,60.0,"SMYSLOV, Denis",Denis Smyslov
d7ee0501-ad69-44b7-8976-3fa87897e5c0,Oree Boulangeries,"ORÉE BOULANGERIES LTD,",https://www.oree.co.uk/,GBR,London,operating,1,2016-01-01,,,,Industrial & Manufacturing,Laurent Orey,09214892,OREE BOULANGERIES LTD,98.0,org_exact,administration,2014-09-11,,London,matched,"https://find-and-update.company-information.service.gov.uk/search?q=ORÉE+BOULANGERIES+LTD,","ORÉE BOULANGERIES LTD,",/company/09214892/filing-history,/company/09214892/officers,1,60.0,"D'OREY VIEIRA DA ROCHA, Laurent",Laurent Orey
af7f0d91-542a-4047-b6ad-da1aed8bc4aa,Mammoth Analytics,Mammoth Analytics Limited,https://mammoth.io/,GBR,London,operating,1,2017-03-01,,,,IT & Data Infrastructure,Gaurav Dudhoria,10662446,MAMMOTH ANALYTICS LIMITED,100.0,legal_exact,active,2017-03-09,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Mammoth+Analytics+Limited,Mammoth Analytics Limited,/company/10662446/filing-history,/company/10662446/officers,1,60.0,"DUDHORIA, Gaurav",Gaurav Dudhoria
69194827-6ca2-4ad9-abb3-8f1c5cc3ab95,BeneTalk,BeneTalk LTD.,https://www.benetalk.com/,GBR,London,operating,1,2016-01-01,,,,Media & Entertainment,Jordi Fernandez,09914647,BENETALK LTD,100.0,legal_exact,active,2015-12-14,,Beckenham,matched,https://find-and-update.company-information.service.gov.uk/search?q=BeneTalk+LTD.,BeneTalk LTD.,/company/09914647/filing-history,/company/09914647/officers,1,60.0,"FERNANDEZ OROMI, Jordi",Jordi Fernandez
d0722a40-99e2-417c-8bc7-7d68a7ebe9be,Health-Connected Ltd,Health-Connected Ltd,https://www.health-connected.co.uk,GBR,London,operating,1,2014-01-01,,,,Software & SaaS,Etienne Abrahams | Simon Hooper,07987967,HEALTH-CONNECTED LIMITED,100.0,legal_exact,active,2012-03-13,,Leeds,matched,https://find-and-update.company-information.service.gov.uk/search?q=Health-Connected+Ltd,Health-Connected Ltd,/company/07987967/filing-history,/company/07987967/officers,1,60.0,"ABRAHAMS, Etienne, Mr.",Etienne Abrahams
846a2a66-0674-4de4-b53f-4217b350dea4,Helix Geospace/Helix Technologies,Helix Technologies Ltd,https://helixgeospace.com/,GBR,Harwell,operating,1,2017-01-01,,,,Software & SaaS,Matthew Dreaper,10554399,HELIX TECHNOLOGIES LIMITED,100.0,legal_exact,active,2017-01-10,,Abingdon,matched,https://find-and-update.company-information.service.gov.uk/search?q=Helix+Technologies+Ltd,Helix Technologies Ltd,/company/10554399/filing-history,/company/10554399/officers,1,60.0,"DREAPER, Matthew",Matthew Dreaper
b615119d-bd5b-4675-a3eb-213a61e3a011,SmartFrame,SmartFrame Technologies Limited,https://www.smartframe.io,GBR,London,operating,1,2013-08-15,,,,Software & SaaS,Patrick Krupa | Rob Sewell,08652873,SMARTFRAME TECHNOLOGIES LIMITED,100.0,legal_exact,active,2013-08-15,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=SmartFrame+Technologies+Limited,SmartFrame Technologies Limited,/company/08652873/filing-history,/company/08652873/officers,1,20.0,"KRUPA, Patryk",Patrick Krupa
5359b66a-40de-4f2b-b78c-8c61da2ea4ee,Arborea,Arborea Ltd.,https://arborea.io,GBR,London,operating,1,2015-01-01,,,,Health & Life Sciences,Julian Melchiorri,09468987,ARBOREA LTD.,100.0,legal_exact,active,2015-03-03,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Arborea+Ltd.,Arborea Ltd.,/company/09468987/filing-history,/company/09468987/officers,1,60.0,"MELCHIORRI, Julian Paul",Julian Melchiorri
5015860b-eb16-43d3-b629-f583a0c5dee8,Phytoform Labs,Phytoform Labs Ltd,https://www.phytoformlabs.com,GBR,Salisbury,operating,1,2017-01-01,,,,Health & Life Sciences,Nicolas Kral | William Pelton,10923425,PHYTOFORM LABS LTD,100.0,legal_exact,active,2017-08-18,,Harpenden,matched,https://find-and-update.company-information.service.gov.uk/search?q=Phytoform+Labs+Ltd,Phytoform Labs Ltd,/company/10923425/filing-history,/company/10923425/officers,1,60.0,"KRAL, Nicolas, Dr",Nicolas Kral
216718d5-f8e0-4d24-afcb-e7fba1aaee18,ReBio Technologies,ReBio Technologies Ltd,https://rebiopharma.com/,GBR,Cranleigh,operating,1,2014-01-01,,,,Health & Life Sciences,Jonathan Glen,08845124,REBIO TECHNOLOGIES LIMITED,100.0,legal_exact,liquidation,2014-01-14,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=ReBio+Technologies+Ltd,ReBio Technologies Ltd,/company/08845124/filing-history,/company/08845124/officers,1,60.0,"GLEN, Jonathan Easdon",Jonathan Glen
747fd21b-19a2-4ec3-96e1-db28763c6a8f,Hox Therapeutics,Hox Therapeutics Ltd.,https://www.hoxtherapeutics.com/,GBR,Guildford,operating,1,2013-01-01,,,,Health & Life Sciences,Hardev Pandha | Richard Morgan,08415038,HOX THERAPEUTICS LIMITED,100.0,legal_exact,active,2013-02-22,,Thame,matched,https://find-and-update.company-information.service.gov.uk/search?q=Hox+Therapeutics+Ltd.,Hox Therapeutics Ltd.,/company/08415038/filing-history,/company/08415038/officers,1,60.0,"PANDHA, Hardev Singh, Prof",Hardev Pandha
e65c05c9-ab4d-4eca-9a49-43833b8b2b26,Digme Fitness,Digme Fitness Limited,https://www.digmefitness.com,GBR,London,operating,1,2016-01-01,,,,Health & Life Sciences,Caoimhe Bamber,09631514,DIGME FITNESS LIMITED,100.0,legal_exact,dissolved,2015-06-10,2023-05-18,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Digme+Fitness+Limited,Digme Fitness Limited,/company/09631514/filing-history,/company/09631514/officers,1,60.0,"BAMBER, Caoimhe Bebhinn",Caoimhe Bamber
dbd4bbc0-4fbe-4137-87a7-bc333cf01361,Bang Curry,Bang Curry Ltd,https://bangcurry.com/,GBR,London,operating,1,2012-01-01,,,,Other,Mark Johnson | Shelly Nuruzzaman,07932659,BANG CURRY LIMITED,100.0,legal_exact,active,2012-02-01,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Bang+Curry+Ltd,Bang Curry Ltd,/company/07932659/filing-history,/company/07932659/officers,1,60.0,"JOHNSON, Mark Robert",Mark Johnson
1b5cb62f-edb9-4cf9-9f77-e94bb0d95c17,MyBumpy,MyBumpy Ltd.,https://www.mybumpy.app,GBR,London,closed,1,2017-07-01,2021-10-19,,,Health & Life Sciences,Paul Jason,11415620,MYBUMPY LTD.,100.0,legal_exact,dissolved,2018-06-14,2021-10-19,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=MyBumpy+Ltd.,MyBumpy Ltd.,/company/11415620/filing-history,/company/11415620/officers,1,60.0,"JASON, Paul",Paul Jason
429e1b02-9f4d-42f1-92dd-32bb52bda920,Brewgooder,,https://www.brewgooder.com/,GBR,Edinburgh,operating,1,2016-01-01,,,,Other,Alan James Mahon,SC522185,BREWGOODER LIMITED,98.0,org_exact,active,2015-12-09,,Glasgow,matched,https://find-and-update.company-information.service.gov.uk/search?q=Brewgooder,Brewgooder,/company/SC522185/filing-history,/company/SC522185/officers,1,60.0,"MAHON, Alan",Alan James Mahon
595d9410-18c9-47b8-8991-af5290c7bd49,FibreCRM,FibreCRM Ltd.,https://www.fibrecrm.com/,GBR,Penryn,operating,1,2007-01-01,,,,IT & Data Infrastructure,Simon Leek,06059445,FIBRECRM LIMITED,100.0,legal_exact,active,2007-01-19,,Redruth,matched,https://find-and-update.company-information.service.gov.uk/search?q=FibreCRM+Ltd.,FibreCRM Ltd.,/company/06059445/filing-history,/company/06059445/officers,1,60.0,"LEEK, Simon Martin",Simon Leek
bb775dea-33a6-47a2-97ea-660de6389c99,PushRadar,,https://pushradar.com,GBR,London,operating,1,2017-08-21,,,,IT & Data Infrastructure,Anthony Daly,12098198,PUSHRADAR LTD,98.0,org_exact,dissolved,2019-07-11,2020-10-13,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=PushRadar,PushRadar,/company/12098198/filing-history,/company/12098198/officers,1,60.0,"DALY, Anthony",Anthony Daly
a762e4c4-4e70-4367-8afc-0a7cb382bbd3,Tranquil City,,https://tranquilcity.co.uk,GBR,London,operating,1,2016-01-01,,,,Real Estate & Construction,Benjamin Warren | Grant Waters,10814948,TRANQUIL CITY LTD,98.0,org_exact,active,2017-06-12,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Tranquil+City,Tranquil City,/company/10814948/filing-history,/company/10814948/officers,1,60.0,"WARREN, Benjamin Stephen",Benjamin Warren
8cdb5a19-f12a-4281-8948-300b2684c9c3,Cornish Lithium,Cornish Lithium Plc.,https://www.cornishlithium.com,GBR,Penryn,operating,1,2016-01-01,,,,Energy & Sustainability,Jeremy Wrathall,10205021,CORNISH LITHIUM PLC,100.0,legal_exact,active,2016-05-28,,Penryn,matched,https://find-and-update.company-information.service.gov.uk/search?q=Cornish+Lithium+Plc.,Cornish Lithium Plc.,/company/10205021/filing-history,/company/10205021/officers,1,60.0,"WRATHALL, Jeremy Bruce Earl",Jeremy Wrathall
efee60a1-0448-49fe-ac97-199733d29123,Cambridge GaN Devices,Cambridge GaN Devices Ltd.,https://camgandevices.com/,GBR,Cambridge,operating,1,2016-01-01,,,,Hardware & Devices,Florin Udrea | Giorgia Longobardi,10430656,CAMBRIDGE GAN DEVICES LIMITED,100.0,legal_exact,active,2016-10-17,,Cambridge,matched,https://find-and-update.company-information.service.gov.uk/search?q=Cambridge+GaN+Devices+Ltd.,Cambridge GaN Devices Ltd.,/company/10430656/filing-history,/company/10430656/officers,1,60.0,"UDREA, Florin, Dr",Florin Udrea
9de903ed-5b23-40aa-b985-9aece85cd5ac,Koy Clothing,,https://koyclothing.com/,GBR,Caterham,operating,1,2016-01-01,,,,Retail & E-Commerce,Alastair Scott | James Scott,10493681,KOY CLOTHING LIMITED,98.0,org_exact,active,2016-11-23,,Betchworth,matched,https://find-and-update.company-information.service.gov.uk/search?q=Koy+Clothing,Koy Clothing,/company/10493681/filing-history,/company/10493681/officers,1,60.0,"SCOTT, Alastair",Alastair Scott
de798690-abdc-45cc-b2b3-1d1c3714d8d8,KoolSkools,Koolkompany Ltd.,https://www.koolskools.co.uk/,GBR,Southampton,operating,1,2009-01-01,,,,Retail & E-Commerce,Andy Ashcroft,09560587,KOOLKOMPANY LTD,100.0,legal_exact,active,2015-04-24,,Southampton,matched,https://find-and-update.company-information.service.gov.uk/search?q=Koolkompany+Ltd.,Koolkompany Ltd.,/company/09560587/filing-history,/company/09560587/officers,1,10.0,"ASHCROFT, Andrew Richard",Andy Ashcroft
b5a66326-fbc6-4b50-b7c1-0a1374cc5f2f,REVOLUTION BEAUTY,Revolution Beauty Limited.,https://www.revolutionbeauty.com/,GBR,Queenborough,ipo,1,2014-01-01,,2021-07-19,,Retail & E-Commerce,Adam Minto,09915831,REVOLUTION BEAUTY LIMITED,100.0,legal_exact,active,2015-12-14,,"London,  Greater London",matched,https://find-and-update.company-information.service.gov.uk/search?q=Revolution+Beauty+Limited.,Revolution Beauty Limited.,/company/09915831/filing-history,/company/09915831/officers,1,60.0,"MINTO, Adam Nicholas",Adam Minto
08666921-14b3-4cac-8c37-489719b72974,Djetops Ltd,Djetops Ltd,http://www.djetops.aero,GBR,Farnborough,closed,1,2015-05-10,2022-12-14,,,Software & SaaS,Samer Dabbagh,09599305,DJETOPS LTD.,100.0,legal_exact,dissolved,2015-05-19,2022-12-14,Sutton,matched,https://find-and-update.company-information.service.gov.uk/search?q=Djetops+Ltd,Djetops Ltd,/company/09599305/filing-history,/company/09599305/officers,1,60.0,"DABBAGH, Samer",Samer Dabbagh
73992a53-d43f-4765-9a00-747ba28084b5,Tala,Tala Energy Ltd,https://www.tala.co.uk/,GBR,London,operating,1,2014-01-01,,,,Hardware & Devices,Joshua Ward,08362941,TALA ENERGY LIMITED,100.0,legal_exact,active,2013-01-16,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Tala+Energy+Ltd,Tala Energy Ltd,/company/08362941/filing-history,/company/08362941/officers,1,60.0,"WARD, Joshua James Gould",Joshua Ward
79286dae-2b36-415d-94d8-1efc56143742,C View Technologies,,https://www.cviewtechnologies.com/,GBR,London,operating,1,2011-01-01,,,,Software & SaaS,Sandrijn Stead,07514361,C VIEW TECHNOLOGIES LIMITED,98.0,org_exact,active,2011-02-02,,Exeter,matched,https://find-and-update.company-information.service.gov.uk/search?q=C+View+Technologies,C View Technologies,/company/07514361/filing-history,/company/07514361/officers,1,60.0,"STEAD, Sandrijn James",Sandrijn Stead
a64b5737-2a84-411d-8815-a49553824c7d,Ocea Group,Ocea Group,https://www.ocealife.com/,GBR,Southampton,operating,1,2017-01-01,,,,Real Estate & Construction,Glenn Delve,10744129,OCEA GROUP LIMITED,100.0,legal_exact,administration,2017-04-27,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Ocea+Group,Ocea Group,/company/10744129/filing-history,/company/10744129/officers,1,60.0,"DELVE, Glenn David William",Glenn Delve
61fa0cda-1ce7-4bff-be33-ac9436c9b6c0,Elemental Digest,,https://elementaldigest.com/,GBR,Exeter,operating,1,2012-01-01,,,,Software & SaaS,Bruce Palmer,08189877,ELEMENTAL DIGEST LIMITED,98.0,org_exact,administration,2012-08-23,,Newton Abbot,matched,https://find-and-update.company-information.service.gov.uk/search?q=Elemental+Digest,Elemental Digest,/company/08189877/filing-history,/company/08189877/officers,1,60.0,"PALMER, Bruce William",Bruce Palmer
6d784db8-68bc-431a-9793-b7417d568279,Cypher Coders,Cypher Coding Limited,https://www.cyphercoders.com/,GBR,London,operating,1,2016-06-03,,,,Other,Elizabeth Tweedale | FT Top 30 Females in Tech | Female Entrepreneur of the Year | Coolest UK Female Founders in Tech | AI Creator,10214421,CYPHER CODING LIMITED,100.0,legal_exact,liquidation,2016-06-03,,Fareham,matched,https://find-and-update.company-information.service.gov.uk/search?q=Cypher+Coding+Limited,Cypher Coding Limited,/company/10214421/filing-history,/company/10214421/officers,1,60.0,"TWEEDALE, Elizabeth Emelia",Elizabeth Tweedale
e4417647-fa20-432c-97ba-3113b898708e,Ethical Power,Ethical Power Ltd,https://ethical-power.com,GBR,Exeter,operating,1,2010-01-01,,,,Energy & Sustainability,Thomas Kneen,06446471,ETHICAL POWER LTD,100.0,legal_exact,active,2007-12-06,,Exeter,matched,https://find-and-update.company-information.service.gov.uk/search?q=Ethical+Power+Ltd,Ethical Power Ltd,/company/06446471/filing-history,/company/06446471/officers,1,60.0,"KNEEN, Thomas Edward Rufus",Thomas Kneen
12326692-259d-470e-8946-6771022f01f9,Cult Beauty,Cult Beauty Ltd.,https://www.cultbeauty.co.uk/,GBR,London,acquired,1,2007-03-30,,,2021-08-04,Retail & E-Commerce,Alexia Inge | Jessica DeLuca,06195011,CULT BEAUTY LIMITED,100.0,legal_exact,active,2007-03-30,,Altrincham,matched,https://find-and-update.company-information.service.gov.uk/search?q=Cult+Beauty+Ltd.,Cult Beauty Ltd.,/company/06195011/filing-history,/company/06195011/officers,1,60.0,"INGE, Alexia",Alexia Inge
b4430e58-5c5b-4c9d-a292-6603d6fc947b,Parcel Tracker,Deepfinity LTD,https://www.parceltracker.com/,GBR,London,operating,1,2016-08-23,,,,Software & SaaS,Arthur Zargaryan | Luca Mozzo,10341207,DEEPFINITY LTD,100.0,legal_exact,active,2016-08-22,,Preston,matched,https://find-and-update.company-information.service.gov.uk/search?q=Deepfinity+LTD,Deepfinity LTD,/company/10341207/filing-history,/company/10341207/officers,1,60.0,"ZARGARYAN, Arthur",Arthur Zargaryan
d866f7f8-efe5-4016-8472-0cad4c33b057,Bluesona,,https://bluesona.co.uk/,GBR,Belfast,operating,1,2017-01-01,,,,IT & Data Infrastructure,Denis Bourne | Mel Morrison,NI648729,BLUESONA LIMITED,98.0,org_exact,liquidation,2017-10-17,,Belfast,matched,https://find-and-update.company-information.service.gov.uk/search?q=Bluesona,Bluesona,/company/NI648729/filing-history,/company/NI648729/officers,1,60.0,"MORRISON, Mel Angelo",Mel Morrison
6ed053f9-9ee5-4fd2-9a3a-2efc27a51bb0,Silverbullet,Silver Bullet Data Services Ltd.,http://www.wearesilverbullet.com,GBR,London,ipo,1,2016-03-23,,2021-06-28,,Marketing & Advertising,Ian James | Umberto Torrielli,10081847,SILVER BULLET DATA SERVICES LIMITED,100.0,legal_exact,active,2016-03-23,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Silver+Bullet+Data+Services+Ltd.,Silver Bullet Data Services Ltd.,/company/10081847/filing-history,/company/10081847/officers,1,60.0,"JAMES, Ian",Ian James
8c540427-9bb5-4542-98ff-0b216b827b07,Global OTEC Resources,Global OTEC Resources Ltd,http://www.OTECresorts.com,GBR,Newquay,operating,1,2017-07-28,,,,Energy & Sustainability,Dan Grech,09778525,GLOBAL OTEC RESOURCES LTD,100.0,legal_exact,active,2015-09-15,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Global+OTEC+Resources+Ltd,Global OTEC Resources Ltd,/company/09778525/filing-history,/company/09778525/officers,1,60.0,"GRECH, Dan",Dan Grech
1e920086-d322-46ff-82de-8f8aabe89d72,Monek Limited,Monek Limited,https://www.monek.com,GBR,Lichfield,operating,1,2015-09-08,,,,Software & SaaS,Miles Carroll,09767332,MONEK LIMITED,100.0,legal_exact,active,2015-09-08,,Lichfield,matched,https://find-and-update.company-information.service.gov.uk/search?q=Monek+Limited,Monek Limited,/company/09767332/filing-history,/company/09767332/officers,1,60.0,"CARROLL, Miles Scott",Miles Carroll
973a41e5-51f7-49ed-be7d-c9b4188b4846,Imployable,Fourwho Ltd,https://imployable.me/,GBR,Plymouth,operating,1,2017-07-31,,,,IT & Data Infrastructure,Kieron Yeoman | Peter Kelly,10850868,FOURWHO LTD,100.0,legal_exact,active,2017-07-05,,Plymouth,matched,https://find-and-update.company-information.service.gov.uk/search?q=Fourwho+Ltd,Fourwho Ltd,/company/10850868/filing-history,/company/10850868/officers,1,60.0,"YEOMAN, Kieron Micheal John",Kieron Yeoman
04e00ddf-0dcd-46e1-a868-73fada54a812,Gondoli,Gondoli Ltd.,https://www.gondoli.com,GBR,London,operating,1,2017-05-30,,,,Software & SaaS,Stephan Oehen,10793670,GONDOLI LIMITED,100.0,legal_exact,active,2017-05-30,,London,matched,https://find-and-update.company-information.service.gov.uk/search?q=Gondoli+Ltd.,Gondoli Ltd.,/company/10793670/filing-history,/company/10793670/officers,1,60.0,"OEHEN, Stephan",Stephan Oehen
